SKU,Catalogue Code,Product Name,Category,Brand,Sales Price,RRP,Product Features,Marketing Text,Category Marketing Text,Width,Depth,Height,Product Weight (kg),Material,Finish,Colour,Bespoke Fabric Product,Fabric Brand,Fabric Brand Range,Seat Width,Seat Depth,Seat Height,Back Type,Back Width,Back Height,Arms Included,Arm Type,Arms Removable,Arms Width,Arms Height,Recommended Usage (Hours),Maximum Weight Capacity (kg),Seat Colour,Back Colour,Frame Colour,Seat Material,Back Material,Frame Material,MOQ,Standard Delivery Time,Product Returnable,Self Assembly,Next Day Cost,7-10 Day Install Cost,Mechanical Components Guarantee,Fabric and Foam Guarantee,Country of Origin,Test Certificates,Commodity Code,ISPC Code,EAN Barcode,Last Updated
NSS01474,ROSESPRIEB1SCKT,Roselle 90cm Wide Armchair Era Prime Fabric by Camira Ebony Wood Feet With Socket,Armchairs,Roselle,,1920, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Prime,Prime,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS01475,ROSESPRINE1,Roselle 90cm Wide Armchair Era Prime Fabric by Camira Light Wood Feet,Armchairs,Roselle,,1587, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Roselle Seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Prime,Prime,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS01476,ROSESPRINE1SCKT,Roselle 90cm Wide Armchair Era Prime Fabric by Camira Light Wood Feet With Socket,Armchairs,Roselle,,1920, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Prime,Prime,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60254,5.05618E+12,03/06/2024
NSS01477,ROSESATLSW1,Roselle 90cm Wide Swivel Armchair Ultima Atlantic Faux Leather by Cristina Marrone,Swivel Armchair,Roselle,,1840, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Roselle Seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Atlantic,Atlantic,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01478,ROSESATLSW1SCKT,Roselle 90cm Wide Swivel Armchair Ultima Atlantic Faux Leather by Cristina Marrone With Socket,Swivel Armchair,Roselle,,2172, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Atlantic,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Atlantic,Atlantic,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01481,ROSESCHASW1,Roselle 90cm Wide Swivel Armchair Ultima Chalk Faux Leather by Cristina Marrone,Swivel Armchair,Roselle,,1840, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Roselle Seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Chalk,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Chalk,Chalk,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01482,ROSESCHASW1SCKT,Roselle 90cm Wide Swivel Armchair Ultima Chalk Faux Leather by Cristina Marrone With Socket,Swivel Armchair,Roselle,,2172, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Chalk,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Chalk,Chalk,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01483,ROSESCHISW1,Roselle 90cm Wide Swivel Armchair Ultima Chilli Faux Leather by Cristina Marrone,Swivel Armchair,Roselle,,1840, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Roselle Seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Chilli,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Chilli,Chilli,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01484,ROSESCHISW1SCKT,Roselle 90cm Wide Swivel Armchair Ultima Chilli Faux Leather by Cristina Marrone With Socket,Swivel Armchair,Roselle,,2172, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Chilli,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Chilli,Chilli,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01485,ROSESCITSW1,Roselle 90cm Wide Swivel Armchair Dolly Citron Fabric by Warwick,Swivel Armchair,Roselle,,1858, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Roselle Seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Fabric & Hardwood & Metal,Fabric,Citron,true,Warwick,Dolly,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Citron,Citron,Silver,Fabric,Fabric,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01486,ROSESCITSW1SCKT,Roselle 90cm Wide Swivel Armchair Dolly Citron Fabric by Warwick With Socket,Swivel Armchair,Roselle,,2191, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Fabric & Hardwood & Metal,Fabric,Citron,true,Warwick,Dolly,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Citron,Citron,Silver,Fabric,Fabric,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01487,ROSESCRESW1,Roselle 90cm Wide Swivel Armchair Ultima Cream Faux Leather by Cristina Marrone,Swivel Armchair,Roselle,,1840, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Roselle Seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Cream,Cream,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01488,ROSESCRESW1SCKT,Roselle 90cm Wide Swivel Armchair Ultima Cream Faux Leather by Cristina Marrone With Socket,Swivel Armchair,Roselle,,2172, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Hardwood & Metal & Polyurethane,Faux Leather,Cream,true,Cristina Marrone,Ultima,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Cream,Cream,Silver,Polyurethane,Polyurethane,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01489,ROSESCYCSW1,Roselle 90cm Wide Swivel Armchair Era Cycle Fabric by Camira,Swivel Armchair,Roselle,,1794, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Roselle Seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Fabric & Hardwood & Metal,Fabric,Cycle,true,Camira,Era,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Cycle,Cycle,Silver,Fabric,Fabric,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
NSS01490,ROSESCYCSW1SCKT,Roselle 90cm Wide Swivel Armchair Era Cycle Fabric by Camira With Socket,Swivel Armchair,Roselle,,2126, Executive high back lounger style seating  Supportive lumbar cushions  Cushion covers removeable for easy cleaning  Double stitched seams for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD foam overlays to protect edges,"Students of Zen Buddhism cherish harmony. Zen seating puts users in harmony with their meeting environment by providing style, comfort and quality workmanship.","Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",900,850,930,23,Fabric & Hardwood & Metal,Fabric,Cycle,true,Camira,Era,680,590,460,High,700,930,true,Fixed,false,680,720,8,158,Cycle,Cycle,Silver,Fabric,Fabric,Hardwood & Metal,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401800000,60261,5.05618E+12,03/06/2024
